x,y,species cloglog values
853.0,853.0,0.045035135
854.0,854.0,0.188237
855.0,855.0,0.07235625
856.0,856.0,0.11236183
857.0,857.0,0.027282655
858.0,858.0,0.03681972
859.0,859.0,0.20892699
860.0,860.0,0.076937735
861.0,861.0,0.010878766
862.0,862.0,0.01135153
863.0,863.0,0.002985191
864.0,864.0,5.5242E-4
865.0,865.0,9.131445E-5
866.0,866.0,4.1422313E-6
867.0,867.0,2.6123527E-5
868.0,868.0,1.7483493E-4
869.0,869.0,0.024051761
870.0,870.0,0.8070699
871.0,871.0,0.22160405
872.0,872.0,0.01873028
873.0,873.0,0.0031824238
874.0,874.0,0.0028976563
875.0,875.0,2.7194305E-4
876.0,876.0,5.214722E-4
877.0,877.0,0.023540944
878.0,878.0,0.014025186
879.0,879.0,0.5081081
880.0,880.0,0.032254644
881.0,881.0,0.004247066
882.0,882.0,0.008848739
883.0,883.0,0.04966007
884.0,884.0,0.013988546
885.0,885.0,0.00230533
886.0,886.0,0.0018996317
887.0,887.0,9.274054E-4
888.0,888.0,9.069898E-4
889.0,889.0,0.0015696737
890.0,890.0,0.009777728
891.0,891.0,0.0021637368
892.0,892.0,0.0012651595
893.0,893.0,0.003526846
894.0,894.0,0.008076053
895.0,895.0,0.008966392
896.0,896.0,0.045767296
897.0,897.0,0.11404955
898.0,898.0,0.59932345
899.0,899.0,0.17300761
900.0,900.0,0.18452239
901.0,901.0,0.053786363
902.0,902.0,0.4314524
903.0,903.0,0.49859765
904.0,904.0,0.6751822
905.0,905.0,0.16582221
906.0,906.0,0.17316058
907.0,907.0,0.5584831
908.0,908.0,0.1017829
909.0,909.0,0.07926853
910.0,910.0,0.19619563
911.0,911.0,0.0075952546
912.0,912.0,5.325767E-4
913.0,913.0,8.8437746E-4
914.0,914.0,2.7833676E-6
915.0,915.0,2.722814E-7
916.0,916.0,4.7549693E-7
917.0,917.0,1.4472278E-6
918.0,918.0,1.4680951E-6
919.0,919.0,9.313495E-7
920.0,920.0,1.3017809E-11
921.0,921.0,1.08309095E-7
922.0,922.0,0.0
923.0,923.0,2.1176604E-8
924.0,924.0,1.7077148E-6
925.0,925.0,6.006921E-6
926.0,926.0,1.7756577E-6
927.0,927.0,3.1231787E-6
928.0,928.0,3.0026158E-6
929.0,929.0,1.1043547E-4
930.0,930.0,1.131046E-4
931.0,931.0,7.940198E-4
932.0,932.0,0.0063296887
933.0,933.0,0.03132789
934.0,934.0,0.21081744
935.0,935.0,0.5406075
936.0,936.0,0.24244948
